"","age","pdays","previous","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","pdays_Specific","month_summer","job.retired","job.student","marital.single","education.university.degree","default.no","contact.cellular","month.apr","month.aug","month.jun","month.mar","month.may","month.nov","month.oct","day_of_week.mon","day_of_week.tue","poutcome.failure","poutcome.nonexistent","age_supervised_bin.1stQuantile","age_supervised_bin.2ndQuantile","campaign_supervised_bin.HIGH","adminManaTechNeg","BlueColServices","job.binned.misc._level_pos.","Education9Y6Y","client_id","subscribe"
"636",43,999,0,1.4,94.465,-41.8,4.865,5228.1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,896,0
"637",47,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,898,0
"638",54,999,1,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,899,0
"639",35,999,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,900,0
"640",29,999,1,-2.9,92.963,-40.8,1.26,5076.2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,905,0
"641",56,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,906,0
"642",29,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,908,0
"643",37,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,910,0
"644",35,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,911,1
"645",31,999,1,-0.1,93.2,-42,4.153,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,913,0
"646",32,999,0,1.4,93.918,-42.7,4.958,5228.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,914,0
"647",37,999,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,916,0
"648",51,999,1,-0.1,93.2,-42,4.12,5195.8,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,917,0
"649",47,999,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,918,0
"650",31,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,919,0
"651",44,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,920,0
"652",50,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,921,0
"653",53,999,0,-0.1,93.2,-42,4.12,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,923,0
"654",33,999,0,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,924,0
"655",28,22,1,-1.7,94.055,-39.8,0.729,4991.6,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,925,1
"656",31,999,0,1.4,93.918,-42.7,4.968,5228.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,929,0
"657",35,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,931,0
"658",27,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,932,0
"659",58,999,1,-1.8,92.893,-46.2,1.244,5099.1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,933,1
"660",52,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,934,0
"661",31,999,0,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,935,0
"662",54,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,936,0
"663",37,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,938,0
"664",26,999,1,-1.1,94.199,-37.5,0.881,4963.6,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,940,0
"665",53,999,0,-1.8,93.749,-34.6,0.64,5008.7,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,942,0
"666",40,999,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,945,0
"667",24,999,3,-1.1,94.199,-37.5,0.886,4963.6,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,948,0
"668",31,9,2,-1.7,94.027,-38.3,0.899,4991.6,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,949,0
"669",37,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,951,0
"670",58,999,0,-2.9,92.201,-31.4,0.881,5076.2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,952,0
"671",30,999,0,-1.1,94.199,-37.5,0.879,4963.6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,954,0
"672",57,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,955,0
"673",35,999,0,1.4,94.465,-41.8,4.866,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,959,0
"674",57,999,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,961,0
"675",49,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,962,0
"676",36,999,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,964,0
"677",50,999,0,1.4,93.444,-36.1,4.962,5228.1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,965,0
"678",43,999,0,1.4,93.918,-42.7,4.968,5228.1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,966,0
"679",32,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,967,0
"680",42,999,0,1.4,93.444,-36.1,4.962,5228.1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,968,0
"681",32,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,970,0
"682",35,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,974,0
"683",43,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,976,0
"684",56,999,0,-1.8,93.075,-47.1,1.415,5099.1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,977,0
"685",58,999,0,1.1,93.994,-36.4,4.857,5191,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,978,0
"686",55,999,0,1.1,93.994,-36.4,4.864,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,979,0
"687",34,999,1,-1.7,94.215,-40.3,0.782,4991.6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,980,0
"688",50,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,982,1
"689",38,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,983,0
"690",39,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,984,0
"691",41,999,1,-1.8,92.893,-46.2,1.244,5099.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,986,0
"692",48,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,988,0
"693",50,999,0,1.1,93.994,-36.4,4.864,5191,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,989,0
"694",57,999,0,1.4,93.918,-42.7,4.961,5228.1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,990,0
"695",33,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,991,0
"696",42,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,992,0
"697",53,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,993,0
"698",41,999,0,1.1,93.994,-36.4,4.858,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,994,0
"699",49,999,0,1.4,93.444,-36.1,4.966,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,996,0
"700",46,999,0,1.4,93.444,-36.1,4.962,5228.1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,997,0
"701",35,999,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,998,0
"702",24,999,0,-2.9,92.201,-31.4,0.825,5076.2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,999,0
"703",65,999,0,-2.9,92.963,-40.8,1.266,5076.2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1000,0
"704",53,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1001,0
"705",36,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1002,0
"706",56,999,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1003,1
"707",33,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1004,0
"708",27,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1006,0
"709",46,999,1,-1.8,92.893,-46.2,1.344,5099.1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1007,0
"710",40,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1008,0
"711",34,999,0,-1.1,94.199,-37.5,0.886,4963.6,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1010,0
"712",50,999,0,-0.1,93.2,-42,4.153,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1011,0
"713",40,999,1,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1012,0
"714",24,999,0,-3.4,92.431,-26.9,0.72,5017.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1013,0
"715",28,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1014,0
"716",32,999,1,-1.8,92.893,-46.2,1.327,5099.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1016,0
"717",51,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1017,1
"718",36,999,0,1.4,93.444,-36.1,4.962,5228.1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1018,0
"719",30,999,0,1.4,93.444,-36.1,4.965,5228.1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1019,0
"720",20,999,0,-2.9,92.469,-33.6,1.029,5076.2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1020,0
"721",44,999,0,-0.1,93.2,-42,4.12,5195.8,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1021,0
"722",23,999,0,1.4,93.918,-42.7,4.958,5228.1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1022,1
"723",35,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1023,0
"724",42,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1026,0
"725",32,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1030,0
"726",30,999,1,-1.8,92.893,-46.2,1.281,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1031,0
"727",41,7,3,-3.4,92.649,-30.1,0.715,5017.5,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1033,1
"728",35,999,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1035,0
"729",27,999,0,1.4,93.918,-42.7,4.958,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1036,0
"730",37,999,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1037,0
"731",40,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1038,0
"732",24,10,1,-1.8,92.893,-46.2,1.281,5099.1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1039,1
"733",48,999,0,1.1,93.994,-36.4,4.858,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1040,0
"734",32,999,1,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1041,0
"735",34,999,0,-0.1,93.2,-42,4.153,5195.8,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1042,0
"736",29,13,2,-1.8,93.876,-40,0.684,5008.7,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1043,1
"737",28,999,0,-3.4,92.431,-26.9,0.742,5017.5,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1044,0
"738",50,999,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1045,0
"739",31,5,1,-1.8,93.075,-47.1,1.365,5099.1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1046,1
"740",50,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1047,1
"741",31,999,0,-0.1,93.2,-42,4.12,5195.8,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1052,1
"742",52,999,0,-1.8,93.876,-40,0.677,5008.7,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1053,1
"743",30,999,0,1.4,93.918,-42.7,4.957,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1054,0
"744",57,999,0,1.4,93.444,-36.1,4.965,5228.1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1055,0
"745",54,999,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1057,0
"746",53,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1062,0
"747",54,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1065,0
"748",37,999,0,-3.4,92.431,-26.9,0.744,5017.5,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1066,1
"749",31,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1069,1
"750",34,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1070,0
"751",37,999,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1071,0
"752",31,999,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1072,0
"753",59,999,1,-2.9,92.201,-31.4,0.881,5076.2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1073,0
"754",31,3,2,-2.9,92.963,-40.8,1.262,5076.2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1074,1
"755",37,999,0,1.4,93.918,-42.7,4.961,5228.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1076,0
"756",34,999,1,-2.9,92.201,-31.4,0.883,5076.2,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1077,0
"757",33,999,0,-0.1,93.2,-42,4.153,5195.8,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1078,0
"758",56,999,0,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1080,0
"759",31,999,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1082,0
"760",34,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1083,0
"761",44,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1084,0
"762",43,999,0,1.1,93.994,-36.4,4.858,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1087,0
"763",26,999,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1088,0
"764",59,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1089,0
"765",57,999,1,-1.8,92.893,-46.2,1.281,5099.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1090,0
"766",20,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1092,1
"767",52,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1093,0
"768",34,999,0,1.4,93.444,-36.1,4.966,5228.1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1094,0
"769",36,999,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1096,0
"770",71,6,2,-2.9,92.201,-31.4,0.851,5076.2,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1097,1
"771",21,999,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1098,0
"772",46,999,0,-2.9,92.201,-31.4,0.881,5076.2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1099,1
"773",25,999,0,-2.9,92.201,-31.4,0.873,5076.2,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1101,0
"774",33,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1103,0
"775",34,999,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1104,0
"776",29,999,0,1.4,93.918,-42.7,4.96,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1105,0
"777",47,999,0,1.4,93.918,-42.7,4.961,5228.1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1106,0
"778",30,999,0,-0.1,93.2,-42,4.191,5195.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1107,0
"779",30,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1108,0
"780",43,999,0,-0.1,93.2,-42,4.153,5195.8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1109,0
"781",40,999,0,-3.4,92.379,-29.8,0.803,5017.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1115,0
"782",37,999,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1116,0
"783",30,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1120,0
"784",41,999,1,-3.4,92.379,-29.8,0.797,5017.5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1121,1
"785",43,999,0,-0.1,93.2,-42,4.153,5195.8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1123,0
"786",29,999,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1124,0
"787",59,999,0,1.4,93.444,-36.1,4.963,5228.1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1126,0
"788",32,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1128,0
"789",48,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1129,0
"790",29,999,0,-1.8,93.075,-47.1,1.498,5099.1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1130,0
"791",24,9,3,-3.4,92.649,-30.1,0.716,5017.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1131,0
"792",43,999,0,1.1,93.994,-36.4,4.858,5191,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1133,0
